0.904027,214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904028,214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904029,214147,   0.00  -0.01   0.08   0.00   0.00 182.7   0.0 345.76   23.53
0.90403,214147,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904032,214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904033,214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904034,214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
0.904035,214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
0.904037,214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
0.904038,214148,  -0.02   0.00   0.08   0.00   0.00 182.7   0.0 345.76   23.53
0.904039,214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.90404,214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904041,214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904043,214148,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904044,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904045,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904046,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.74   23.50
0.904047,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904049,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.90405,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904051,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904052,214149,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
0.904054,214149,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904055,214149,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904056,214150,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
0.904057,214150,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.74   23.50
0.904058,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.90406,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904061,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904062,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904063,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904064,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904066,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904067,214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904068,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
0.904069,214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
