
                                                        SOS      TEMP
214150,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
214150,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.74   23.50
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214150,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,  -0.01  -0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214151,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.00  -0.02   0.00   0.00   0.00 182.7   0.0 345.78   23.56
214152,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214152,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214153,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214153,   0.03  -0.03   0.07   0.00   0.00 182.7   0.0 345.78   23.56
214153,   0.03  -0.03   0.07   0.00   0.00 182.7   0.0 345.78   23.56
214153,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.76   23.53
214153,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214153,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214153,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.78   23.56
214153,  -0.01   0.02   0.03   0.00   0.00 182.7   0.0 345.80   23.58
214153,   0.00   0.01   0.00   0.00   0.00 182.7   0.0 345.82   23.62
214153,   0.02   0.00   0.03   0.00   0.00 182.7   0.0 345.84   23.65
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00  -0.05   0.00   0.00 182.7   0.0 345.84   23.67
214154,   0.00   0.00   0.07   0.00   0.00 182.7   0.0 345.86   23.70
214154,   0.00   0.00   0.07   0.00   0.00 182.7   0.0 345.86   23.70
214154,   0.00   0.00   0.07   0.00   0.00 182.7   0.0 345.86   23.70
214155,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
214155,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
214155,   0.02   0.00   0.10   0.00   0.11  90.0  72.9 345.88   23.72
214155,   0.00   0.00   0.07   0.00   0.00  90.0   0.0 345.86   23.70
214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214155,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.84   23.67
214155,   0.02   0.00   0.03   0.00   0.00  90.0   0.0 345.84   23.65
214156,   0.00   0.00   0.04   0.00   0.00  90.0   0.0 345.82   23.63
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214156,   0.00   0.00  -0.05   0.00   0.00  90.0   0.0 345.82   23.62
214157,   0.02   0.00   0.03   0.00   0.00  90.0   0.0 345.84   23.65
214157,   0.02   0.00   0.03   0.00   0.00  90.0   0.0 345.86   23.70
